127.0.0.1 - - [18/Oct/2019:11:13:32 +0200] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:43 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 256433
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:17:46 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:41 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:42 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/m/Procedure?init=true HTTP/1.1" 200 20816
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:45 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:46 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 256433
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:18:49 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 321121
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 200 46702
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:17 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:18 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 256433
0:0:0:0:0:0:0:1 - - [18/Oct/2019:16:19:21 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 325704
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 8427
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/util.js?ox=6.1.2 HTTP/1.1" 200 46702
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:57 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:58 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 6140
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:15:59 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 650
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/m/Procedure HTTP/1.1" 200 20806
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Modules.js?ox=6.1.2 HTTP/1.1" 200 985
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Folders.js?ox=6.1.2 HTTP/1.1" 200 508
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Module.js?ox=6.1.2 HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/dwr/interface/Tab.js?ox=6.1.2 HTTP/1.1" 200 1007
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "GET /ProgrammaBiennale2020/dwr/interface/View.js?ox=6.1.2 HTTP/1.1" 200 555
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:00 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.getStrokeActions.dwr HTTP/1.1" 200 1187
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:02 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 256433
0:0:0:0:0:0:0:1 - - [18/Oct/2019:17:16:05 +0200] "POST /ProgrammaBiennale2020/dwr/call/plaincall/Module.request.dwr HTTP/1.1" 200 319852
